date,regn,Assets,Loans_Total_Net,Loans_LLP,Equity,Net_Income_Current,Client_Deposits,Net_Interest_Income,month,flag_equity_negative,flag_loans_negative,flag_deposits_negative,flag_assets_negative,flag_llp_exceeds_net,flag_llp_positive_sign,profit_month,profit_12m,equity_avg_13,equity_any_neg_in_window,ROE_12m,ROE_12m_flow_check,loans_avg_Q,loans_any_neg_in_Q,LoanYield_3m,Loans_Gross,LDR,flag_roe_outlier,flag_yield_outlier,flag_ldr_outlier
2020-12-01,bank_1,1143310.3,553785.4,-39017.8,185981.1,12883.4,844890.5,,12,False,False,False,False,False,False,4846.099999999999,,,False,,,577330.9750000001,False,,592803.2000000001,0.7016331702155487,False,False,False
2021-01-01,bank_1,1106774.8,559981.5,-42378.8,182130.6,8989.8,821949.3,8928.1,1,False,False,False,False,False,False,-3893.6000000000004,8989.8,183002.2923076923,False,0.04912397482368653,0.37400241896927905,568028.7,False,0.062870766917235,602360.3,0.7328436194300549,False,False,False
2021-02-01,bank_1,1264783.4,561996.9,-42498.2,183366.8,2063.2,949862.6,,2,False,False,False,False,False,False,2063.2,8299.3,183510.95384615383,False,0.04522509324951635,0.36920302892000917,560601.4500000001,False,,604495.1,0.6364026755027516,False,False,False
2021-03-01,bank_1,1138239.6,574754.3,-42293.1,182492.7,2697.5,853263.6,,3,False,False,False,False,False,False,634.3000000000002,7589.9,183535.91538461536,False,0.041353758931022895,0.3615254260233032,562629.525,False,,617047.4,0.723161517730277,False,False,False
2021-04-01,bank_1,1093576.8,609329.9,-43105.2,182858.7,4077.1,824585.3,8477.5,4,False,False,False,False,False,False,1379.6,8537.3,183519.83076923076,False,0.046519768268178774,0.3590914383681361,576515.65,False,0.05881887161259195,652435.1,0.791228148258282,False,False,False
2021-05-01,bank_1,1109983.0,585350.9,-41968.7,176427.5,5589.8,820092.1,,5,False,False,False,False,False,False,1512.7000000000003,9877.400000000001,182945.59230769234,False,0.05399091541592,0.3650702876058947,582858.0,False,,627319.6,0.764937986843185,False,False,False
2021-06-01,bank_1,1139235.0,597979.7,-40770.3,178655.7,7334.8,829780.7,,6,False,False,False,False,False,False,1745.0,10510.7,182441.74615384618,False,0.057611266179927526,0.3744148553719591,591853.7000000001,False,,638750.0,0.769781702563099,False,False,False
2021-07-01,bank_1,1077371.6,598559.4,-37827.8,179880.9,8785.7,791421.1,8118.7,7,False,False,False,False,False,False,1450.9000000000005,15344.5,181874.78461538462,False,0.08436848479270734,0.4105219981862416,597804.975,False,0.054323402042614315,636387.2000000001,0.804106941298381,False,False,False
2021-08-01,bank_1,1035831.0,594641.4,-38342.7,181414.4,9825.4,749590.7,,8,False,False,False,False,False,False,1039.699999999999,16519.0,181725.28461538462,False,0.09090094443908509,0.45229149137918956,594132.85,False,,632984.1,0.8444396388589133,False,False,False
2021-09-01,bank_1,1034216.7,579688.2,-36089.8,183452.6,12260.2,748006.8,,9,False,False,False,False,False,False,2434.800000000001,15294.6,181727.90769230772,False,0.08416208712365755,0.4869785886152366,592717.175,False,,615778.0,0.8232251364559787,False,False,False
2021-10-01,bank_1,1034203.7,580154.5,-32544.8,184646.1,14322.3,740205.2,7856.0,10,False,False,False,False,False,False,2062.0999999999985,17358.699999999997,181598.5076923077,False,0.09558834056836961,0.5334102203313599,588260.875,False,0.05341847696398303,612699.3,0.8277424962699533,False,False,False
2021-11-01,bank_1,1021140.7,579239.3,-32335.3,183143.4,14324.4,742561.7,,11,False,False,False,False,False,False,2.100000000000364,15276.899999999998,181925.90769230772,False,0.08397319652700538,0.5670088516170233,583430.85,False,,611574.6000000001,0.8236010556429185,False,False,False
2021-12-01,bank_1,1113200.4,583657.3,-33022.4,183762.6,15144.8,837122.2,,12,False,False,False,False,False,False,820.3999999999996,11251.199999999999,182170.23846153848,False,0.061762009508350396,0.5786620300343748,580684.8250000001,False,,616679.7000000001,0.7366662836082953,False,False,False
2022-01-01,bank_1,1053447.1,581599.6,-33867.0,181974.7,13154.8,781392.8,7287.3,1,False,False,False,False,False,False,-1990.0,13154.8,181862.05384615384,False,0.07233394609701427,0.6025446083034957,581162.675,False,0.050156696659846574,615466.6,0.7876532775833102,False,False,False
2022-02-01,bank_1,1054205.7,560107.1,-33821.7,182062.1,2757.9,765780.2,,2,False,False,False,False,False,False,2757.9,13849.499999999998,181856.78461538462,False,0.07615608089239452,0.6063821057499937,576150.825,False,,593928.7999999999,0.7755865194738647,False,False,False
2022-03-01,bank_1,1370777.2,607596.5,-34344.2,173433.5,5591.3,995700.8,,3,False,False,False,False,False,False,2833.4,16048.599999999999,181092.6846153846,False,0.08862091825567094,0.6249203287275462,583240.125,False,,641940.7,0.6447124477553899,False,False,False
2022-04-01,bank_1,1366797.3,617423.7,-34987.8,187609.5,18737.2,1015243.6,7704.7,4,False,False,False,False,False,False,13145.900000000001,27814.9,181486.28461538462,False,0.1532617192475278,0.7043430321519951,591681.725,False,0.05208678703064557,652411.5,0.6426157229654046,False,False,False
2022-05-01,bank_1,1297785.5,553376.3,-33034.4,196928.7,25757.7,959458.8,,5,False,False,False,False,False,False,7020.5,33322.7,182568.59230769234,False,0.18252153658412132,0.8106350502531882,584625.9,False,,586410.7000000001,0.6111890369862677,False,False,False
2022-06-01,bank_1,1105015.4,502207.2,-31939.5,206217.6,27569.4,791163.0,,6,False,False,False,False,False,False,1811.7000000000007,33389.4,184860.13846153847,False,0.18061979330902056,0.9100452991113696,570150.9249999999,False,,534146.7,0.6751411529608942,False,False,False
2022-07-01,bank_1,896407.1,437030.0,-45279.0,186569.7,7836.5,644160.6,7288.7,7,False,False,False,False,False,False,-19732.9,12205.599999999999,185468.90769230766,False,0.06580941329664296,0.9019403957320985,527509.2999999999,False,0.055268788626096264,482309.0,0.7487402986149727,False,False,False
2022-08-01,bank_1,1025573.5,446639.1,-46244.8,192274.5,11785.4,764952.7,,8,False,False,False,False,False,False,3948.8999999999996,15114.800000000001,186422.26153846152,False,0.0810782997441623,0.9078416848037382,484813.15,False,,492883.89999999997,0.6443325188603165,False,False,False
2022-09-01,bank_1,975622.2,427927.9,-46162.8,194845.3,16183.7,720952.9,,9,False,False,False,False,False,False,4398.300000000001,17078.300000000003,187455.40769230772,False,0.09110593399381998,0.923768495834681,453451.05,False,,474090.7,0.6575890047740983,False,False,False
2022-10-01,bank_1,818461.8,408871.9,-36152.8,210691.6,33739.1,530777.3,12105.0,10,False,False,False,False,False,False,17555.399999999998,32571.6,189550.71538461538,False,0.17183580623217012,1.0159930001278734,430117.225,False,0.11257396166824056,445024.7,0.838439586621357,False,False,False
2022-11-01,bank_1,1005751.1,409121.6,-35768.6,215266.1,41242.1,691079.4,,11,False,False,False,False,False,False,7503.0,40072.5,191906.09999999998,False,0.2088130601372234,1.1437880296665923,423140.125,False,,444890.19999999995,0.64376133914569,False,False,False
2022-12-01,bank_1,1026866.0,379701.4,-34714.0,219845.8,44471.3,713400.1,,12,False,False,False,False,False,False,3229.2000000000044,42481.3,194729.36153846156,False,0.21815559638452056,1.2778062744834378,406405.7,False,,414415.4,0.5809017969019068,False,False,False
2023-01-01,bank_1,895049.2,379551.7,-29544.3,225033.2,50581.5,604554.9,15793.8,1,False,False,False,False,False,False,6110.199999999997,50581.5,197904.02307692307,False,0.2555860119141668,1.4464238551064557,394311.65,False,0.1602164176483246,409096.0,0.6766895777372741,False,False,False
2023-02-01,bank_1,1106195.3,367062.6,-31765.8,228043.3,1826.3,785363.2,,2,False,False,False,False,False,False,1826.3,49649.9,201447.76153846158,False,0.2464653844789462,1.4163547801226113,383859.325,False,,398828.39999999997,0.5078266972529397,False,False,False
2023-03-01,bank_1,1139925.4,366487.5,-32153.2,231652.0,6115.7,801331.9,,3,False,False,False,False,False,False,4289.4,51105.899999999994,205262.36923076925,False,0.24897841816559874,1.3925879403576091,373200.8,False,,398640.7,0.4974726452297731,False,False,False
2023-04-01,bank_1,988421.9,343790.9,-28169.6,240136.3,13576.1,681988.8,14339.0,4,False,False,False,False,False,False,7460.400000000001,45420.4,210393.35384615386,False,0.21588324521511648,1.33409537358887,364223.17500000005,False,0.15747487786849365,371960.5,0.545405584373233,False,False,False
2023-05-01,bank_1,1080976.2,334591.3,-27436.3,241177.0,13843.7,753967.2,,5,False,False,False,False,False,False,267.60000000000036,38667.5,214513.93076923076,False,0.18025635846278731,1.2529293507242545,352983.07499999995,False,,362027.6,0.48016359332342307,False,False,False
2023-06-01,bank_1,1050373.6,327724.3,-26956.9,246194.3,18837.0,728639.5,,6,False,False,False,False,False,False,4993.299999999999,41849.1,218303.59230769228,False,0.19170138043818796,1.1911778329029226,343148.5,False,,354681.2,0.486771853570936,False,False,False
2023-07-01,bank_1,986699.0,-321279.2,-30601.1,244926.6,16409.9,666919.9,15079.4,7,False,True,False,False,False,False,-2427.0999999999985,59154.9,221281.20769230768,False,0.2673290724364407,1.2138934110189137,171206.825,True,,-290678.10000000003,,False,False,False
2023-08-01,bank_1,1105119.4,312281.6,-30781.9,245565.9,17700.7,765328.8,,8,False,False,False,False,False,False,1290.7999999999993,56496.8,225819.37692307692,False,0.2501857934859375,1.2156932843434194,163329.5,True,,343063.5,0.4482563572676214,False,False,False
2023-09-01,bank_1,1160447.4,298119.5,-32068.6,249119.3,26225.8,802628.0,,9,False,False,False,False,False,False,8525.099999999999,60623.59999999999,230192.05384615387,False,0.2633609587606228,1.2362251226542704,154211.55,True,,330188.1,0.4113837294487608,False,False,False
2023-10-01,bank_1,1080936.2,296577.4,-27512.3,250044.9,39768.1,716598.2,17322.1,10,False,False,False,False,False,False,13542.3,56610.5,234438.1769230769,False,0.2414730430981591,1.2395515261806107,146424.825,True,,324089.7,0.45226139278608296,False,False,False
2023-11-01,bank_1,1090960.1,285819.9,-24290.3,256417.9,45683.0,738762.2,,11,False,False,False,False,False,False,5914.9000000000015,55022.4,237955.58461538464,False,0.23122970653928757,1.239891471666367,298199.6,False,,310110.2,0.41976998823166645,False,False,False
2023-12-01,bank_1,1068651.9,274945.9,-23517.7,262630.1,49693.5,712926.6,,12,False,False,False,False,False,False,4010.5,55803.7,241598.96923076923,False,0.23097656491529858,1.2428086963947185,288865.67500000005,False,,298463.60000000003,0.41864562214399076,False,False,False
2024-01-01,bank_1,980001.3,251140.7,-23373.9,267024.0,50965.1,641494.6,17514.8,1,False,False,False,False,False,False,1271.5999999999985,50965.1,245228.06153846154,False,0.20782735744133687,1.2259808201144506,277120.97500000003,False,0.25281088881850244,274514.60000000003,0.42792971289236115,False,False,False
2024-02-01,bank_1,1064222.5,240888.9,-23207.1,270563.9,6499.1,688090.4,,2,False,False,False,False,False,False,6499.1,55637.899999999994,248730.42307692306,False,0.22368755422730602,1.22750444526674,263198.85,False,,264096.0,0.38381003426293986,False,False,False
2024-03-01,bank_1,1026179.7,231560.4,-22537.4,262965.3,11650.2,680286.4,,3,False,False,False,False,False,False,5151.1,56499.600000000006,251416.73076923072,False,0.224724901271028,1.236402203818821,249633.97500000003,False,,254097.8,0.3735159191775699,False,False,False
2024-04-01,bank_1,935840.5,230231.9,-21121.8,269085.6,17566.5,614925.8,17625.6,4,False,False,False,False,False,False,5916.299999999999,54955.5,254296.23846153842,False,0.21610819071675674,1.238093814933165,238455.47499999998,False,0.29566274374702445,251353.69999999998,0.40875451965098875,False,False,False
2024-05-01,bank_1,986514.3,230420.1,-20971.0,273608.8,22428.5,633726.6,,5,False,False,False,False,False,False,4862.0,59549.899999999994,256871.04615384614,False,0.23182799654397077,1.2591041491157073,233275.325,False,,251391.1,0.39668699404443497,False,False,False
2024-06-01,bank_1,962361.2,196584.4,-18920.5,279388.4,29254.9,620823.9,,6,False,False,False,False,False,False,6826.4000000000015,61383.0,259810.38461538462,False,0.23626076413715918,1.2849574911881003,222199.19999999998,False,,215504.9,0.3471272610477786,False,False,False
2024-07-01,bank_1,856028.4,185030.7,-17521.8,276584.1,25551.4,521427.9,16920.9,7,False,False,False,False,False,False,-3703.5,60106.6,262148.06153846154,False,0.22928493023085486,1.308370536814662,210566.775,False,0.321435326157225,202552.5,0.38845734952042266,False,False,False
2024-08-01,bank_1,854387.8,170310.2,-15038.8,269611.8,29940.6,497573.9,,8,False,False,False,False,False,False,4389.199999999997,63205.0,264046.92307692306,False,0.23937033336149463,1.3453165666941482,195586.35,False,,185349.0,0.37250547104661236,False,False,False
2024-09-01,bank_1,829338.8,164436.2,-15161.8,276667.7,37099.7,471886.7,,9,False,False,False,False,False,False,7159.0999999999985,61838.99999999999,266439.3692307692,False,0.2320940789588787,1.3740484413281728,179090.37500000003,False,,179598.0,0.3805955963581936,False,False,False
2024-10-01,bank_1,805022.6,146693.7,-17024.1,257811.1,27708.4,459288.5,18119.9,10,False,False,False,False,False,False,-9391.299999999996,38905.4,267107.9692307692,False,0.14565420909021062,1.3254598918167233,166617.7,False,0.4350054045878679,163717.80000000002,0.356459610898161,False,False,False
2024-11-01,bank_1,808341.8,130567.9,-17186.0,261272.1,33148.6,454997.9,,11,False,False,False,False,False,False,5440.199999999997,38430.7,267971.6,False,0.14341333186054045,1.2744130348141371,153002.0,False,,147753.9,0.32473534493236117,False,False,False
2024-12-01,bank_1,847704.5,125797.8,-18067.8,273797.6,45299.8,476090.6,,12,False,False,False,False,False,False,12151.200000000004,46571.4,269308.5,False,0.17292955848033018,1.25177185272652,141873.90000000002,False,,143865.6,0.30218113947219294,False,False,False
2025-01-01,bank_1,741404.7,106473.7,-23421.0,262082.3,35664.9,393087.8,20197.3,1,False,False,False,False,False,False,-9634.900000000001,35664.9,269266.3615384615,False,0.1324521184013759,1.1951459445632715,127383.275,False,0.6342214077947046,129894.7,0.3304470400760339,False,True,False
2025-02-01,bank_1,776240.6,101923.0,-23331.8,273087.4,9278.6,417553.8,,2,False,False,False,False,False,False,9278.6,38444.4,269732.7769230769,False,0.1425277285117028,1.2033839702490738,116190.6,False,,125254.8,0.2999728418230178,False,False,False
2025-03-01,bank_1,743556.3,94166.1,-22449.4,280196.3,16304.9,385437.3,,3,False,False,False,False,False,False,7026.299999999999,40319.600000000006,270473.73076923075,False,0.14907029930533566,1.2172967743063916,107090.15,False,,116615.5,0.3025537486901242,False,False,False
2025-04-01,bank_1,731308.7,85697.3,-21434.1,285859.6,22108.7,373633.9,17481.0,4,False,False,False,False,False,False,5803.800000000001,40207.100000000006,272234.8307692308,False,0.14769271032068243,1.2261068837401916,97065.02500000001,False,0.7203830627973361,107131.4,0.2867282652885618,False,True,False
2025-05-01,bank_1,729873.3,77498.8,-21921.9,289603.3,25766.7,365471.1,,5,False,False,False,False,False,False,3658.0,39003.100000000006,273813.1153846154,False,0.142444235898685,1.2312310150901633,89821.3,False,,99420.70000000001,0.2720343687914038,False,False,False
2025-06-01,bank_1,668944.6,72843.7,-22315.5,295615.5,29053.5,339030.0,,6,False,False,False,False,False,False,3286.7999999999993,35463.5,275505.93846153846,False,0.1287213633144638,1.2229348009027978,82551.475,False,,95159.2,0.2806807657139486,False,False,False
2025-07-01,bank_1,643574.3,69370.9,-22221.8,301844.6,34152.1,311073.5,16306.0,7,False,False,False,False,False,False,5098.5999999999985,44265.6,277233.3384615384,False,0.1596691085049323,1.24633819986241,76352.675,False,0.8542464294800411,91592.7,0.29444070292069235,False,True,False
2025-08-01,bank_1,656141.9,67345.2,-23098.6,307400.3,38703.9,318345.4,,8,False,False,False,False,False,False,4551.800000000003,44428.200000000004,279603.8153846153,False,0.15889697334382147,1.2671136104228358,71764.65,False,,90443.79999999999,0.28410587996559705,False,False,False
2025-09-01,bank_1,658239.2,65308.3,-22476.6,311847.4,41208.7,315765.1,,9,False,False,False,False,False,False,2504.7999999999956,39773.9,282852.70769230765,False,0.14061700283692097,1.2670863324026327,68717.025,False,,87784.9,0.2780069741716231,False,False,False
2025-10-01,bank_1,639777.8,63138.4,-22815.3,299638.7,27023.0,312620.8,,10,False,False,False,False,False,False,-14185.699999999997,34979.5,284619.7076923077,False,0.12289907920858066,1.2568117749130405,66290.7,False,,85953.7,0.2749455570454685,False,False,False
2025-11-01,bank_1,634206.6,59859.9,-20773.4,306073.0,32517.3,304062.0,,11,False,False,False,False,False,False,5494.299999999999,35033.600000000006,288332.1615384616,False,0.12150430882587046,1.2384400619573883,63912.950000000004,False,,80633.3,0.26518703422328344,False,False,False
2025-12-01,bank_1,651921.0,57052.6,-18099.5,315195.0,43079.0,313635.0,,12,False,False,False,False,False,False,10561.7,33444.1,292480.07692307694,False,0.11434659191776637,1.2132836661326831,61339.8,False,,75152.1,0.2396164331149266,False,False,False
2026-01-01,bank_1,602749.6,51793.8,-15287.6,306245.5,34328.9,271026.2,13631.7,1,False,False,False,False,False,False,-8750.099999999999,34328.9,294976.06923076924,False,0.11637859331952587,1.1984880703099539,57961.175,False,0.9407469741598579,67081.40000000001,0.24750891242248907,False,True,False
2020-01-01,bank_10,37322.4,5346.3,-6564.2,-5429.8,659.8,42267.2,594.1,1,True,False,False,False,True,False,,,,False,,,,False,,11910.5,0.28179060832039976,False,False,False
2020-02-01,bank_10,36738.8,5604.4,-6323.4,-5244.5,203.2,41056.9,,2,True,False,False,False,True,False,203.2,,,False,,,,False,,11927.8,0.2905187678563165,False,False,False
2020-03-01,bank_10,36789.3,5484.8,-6346.2,-5226.8,250.8,41131.5,,3,True,False,False,False,True,False,47.60000000000002,,,False,,,,False,,11831.0,0.28763842796883166,False,False,False
2020-04-01,bank_10,39977.0,5492.5,-6342.1,-5091.5,386.0,43426.0,535.1,4,True,False,False,False,True,False,135.2,,,False,,,5482.0,False,0.3904414447282014,11834.6,0.27252337309445956,False,False,False
2020-05-01,bank_10,38255.4,5283.0,-6318.7,-5051.6,426.0,42586.3,,5,True,False,False,False,True,False,40.0,,,False,,,5466.175,False,,11601.7,0.2724279874044,False,False,False
2020-06-01,bank_10,38328.8,5263.3,-6289.6,-4946.6,531.0,42193.0,,6,True,False,False,False,True,False,105.0,,,False,,,5380.9,False,,11552.900000000001,0.2738108217002821,False,False,False
2020-07-01,bank_10,38649.2,5354.5,-6267.3,-4839.2,638.3,42786.8,544.2,7,True,False,False,False,True,False,107.29999999999995,,,False,,,5348.325,False,0.40700593176368305,11621.8,0.27162115418774013,False,False,False
2020-08-01,bank_10,39733.9,5559.4,-6223.9,-4745.6,731.9,43788.1,,8,True,False,False,False,True,False,93.60000000000002,,,False,,,5365.05,False,,11783.3,0.269098225316924,False,False,False
2020-09-01,bank_10,40942.7,5821.0,-6158.3,-4626.9,850.7,44849.6,,9,True,False,False,False,True,False,118.80000000000007,,,False,,,5499.55,False,,11979.3,0.26709937212372015,False,False,False
2020-10-01,bank_10,40535.6,5997.5,-6119.5,-4521.3,956.2,44333.4,569.3,10,True,False,False,False,True,False,105.5,,,False,,,5683.1,False,0.400696802801288,12117.0,0.27331537847311504,False,False,False
2020-11-01,bank_10,43337.8,6769.0,-7074.8,-3086.4,613.3,44374.7,,11,True,False,False,False,True,False,-342.9000000000001,,,False,,,6036.725,False,,13843.8,0.31197506687369153,False,False,False
2020-12-01,bank_10,42453.8,7169.1,-7077.5,-2976.8,723.0,43133.8,,12,True,False,False,False,False,False,109.70000000000005,,,False,,,6439.15,False,,14246.6,0.33028854401884367,False,False,False
2021-01-01,bank_10,39719.1,7018.3,-6271.8,-3063.7,636.1,41382.3,574.2,1,True,False,False,False,False,False,-86.89999999999998,636.1,-4526.976923076923,True,,,6738.475,False,0.3408486341494181,13290.1,0.32115421327475757,False,False,False
2021-02-01,bank_10,39728.7,7170.3,-6268.2,-3001.8,94.3,40785.2,,2,True,False,False,False,False,False,94.3,527.2,-4340.207692307692,True,,,7031.675,False,,13438.5,0.329494522522876,False,False,False
2021-03-01,bank_10,39116.3,7429.4,-6301.8,-2968.6,133.9,40669.5,,3,True,False,False,False,False,False,39.60000000000001,519.2,-4165.138461538461,True,,,7196.775,False,,13731.2,0.33762893568890695,False,False,False
2021-04-01,bank_10,40291.8,7735.6,-5904.3,-2697.9,389.2,41453.6,571.8,4,True,False,False,False,False,False,255.29999999999998,639.3,-3970.6076923076926,True,,,7338.400000000001,False,0.31167556960645365,13639.900000000001,0.32904017986375134,False,False,False
2021-05-01,bank_10,40072.2,8854.0,-5893.2,-1924.2,612.4,40988.4,,5,True,False,False,False,False,False,223.2,822.5,-3726.969230769231,True,,,7797.325000000001,False,,14747.2,0.3597895990085,False,False,False
2021-06-01,bank_10,40661.8,9218.2,-5888.6,-1765.2,771.5,41403.8,,6,True,False,False,False,False,False,159.10000000000002,876.6,-3474.1692307692306,True,,,8309.3,False,,15106.800000000001,0.36486506069491204,False,False,False
2021-07-01,bank_10,42414.0,9370.0,-5872.6,-1407.6,1129.1,43042.4,614.7,7,True,False,False,False,False,False,357.5999999999999,1126.9,-3201.9384615384615,True,,,8794.45,False,0.27958542035033457,15242.6,0.35412988123338845,False,False,False
2021-08-01,bank_10,42845.9,9911.8,-5803.2,-1178.4,1358.3,43274.4,,8,True,False,False,False,False,False,229.20000000000005,1262.5,-2920.3384615384616,True,,,9338.5,False,,15715.0,0.36314772706265136,False,False,False
2021-09-01,bank_10,44091.0,10264.6,-5795.5,-1017.7,1518.9,44357.6,,9,True,False,False,False,False,False,160.60000000000014,1304.3000000000002,-2633.576923076923,True,,,9691.15,False,,16060.1,0.3620597146824896,False,False,False
2021-10-01,bank_10,44378.1,10691.2,-5795.9,-836.2,1700.5,44565.1,666.7,10,True,False,False,False,False,False,181.5999999999999,1380.4,-2341.9846153846156,True,,,10059.4,False,0.26510527466846934,16487.1,0.3699554135410893,False,False,False
2021-11-01,bank_10,43958.1,11442.8,-5648.7,-640.4,1896.2,43905.6,,11,True,False,False,False,False,False,195.70000000000005,1919.0,-2043.453846153846,True,,,10577.6,False,,17091.5,0.3892783608469079,False,False,False
2021-12-01,bank_10,44176.7,11739.4,-5757.0,-658.2,1878.5,43901.4,,12,True,False,False,False,False,False,-17.700000000000045,1791.6,-1856.6692307692308,True,,,11034.5,False,,17496.4,0.3985385431899666,False,False,False
2022-01-01,bank_10,44681.5,12427.4,-5690.2,-233.2,2303.4,44434.2,689.0,1,True,False,False,False,False,False,424.9000000000001,2303.4,-1645.6230769230772,True,,,11575.2,False,0.23809523809523808,18117.6,0.4077399840663273,False,False,False
2022-02-01,bank_10,44744.1,12654.6,-5697.7,-110.0,145.7,44099.9,,2,True,False,False,False,False,False,145.7,2354.8,-1418.4153846153847,True,,,12066.05,False,,18352.3,0.41615287109494575,False,False,False
2022-03-01,bank_10,44835.8,12934.3,-5707.0,-41.2,227.5,42805.4,,3,True,False,False,False,False,False,81.80000000000001,2397.0,-1190.676923076923,True,,,12438.925,False,,18641.3,0.43548944759306063,False,False,False
2022-04-01,bank_10,45829.3,12647.1,-5770.0,164.3,414.6,42679.0,678.5,4,False,False,False,False,False,False,187.10000000000002,2328.8,-949.6846153846155,True,,,12665.85,False,0.2142769731206354,18417.1,0.4315260432531221,False,False,False
2022-05-01,bank_10,47288.7,12989.5,-5728.9,271.3,521.5,44676.4,,5,False,False,False,False,False,False,106.89999999999998,2212.5,-721.2846153846153,True,,,12806.375,False,,18718.4,0.41897735717291457,False,False,False
2022-06-01,bank_10,46386.0,13232.0,-5708.6,298.2,548.4,45416.1,,6,False,False,False,False,False,False,26.899999999999977,2080.3,-550.3307692307692,True,,,12950.725,False,,18940.6,0.4170459374538985,False,False,False
2022-07-01,bank_10,46159.2,13160.1,-5703.4,408.0,658.3,45109.9,437.9,7,False,False,False,False,False,False,109.89999999999998,1832.6000000000004,-383.1615384615385,True,,,13007.175000000001,False,0.13466413729345533,18863.5,0.418167630608802,False,False,False
2022-08-01,bank_10,46968.5,13694.6,-5475.7,525.8,776.0,45656.7,,8,False,False,False,False,False,False,117.70000000000005,1721.1,-234.43846153846155,True,,,13269.05,False,,19170.3,0.4198792291164276,False,False,False
2022-09-01,bank_10,48524.8,13694.3,-5483.6,640.0,890.2,47188.4,,9,False,False,False,False,False,False,114.20000000000005,1674.7000000000003,-94.56153846153848,True,,,13445.25,False,,19177.9,0.40641132142645225,False,False,False
2022-10-01,bank_10,47663.8,13577.6,-5489.0,795.8,1046.0,45851.5,599.0,10,False,False,False,False,False,False,155.79999999999995,1648.9,44.938461538461524,True,,,13531.65,False,0.17706635923926498,19066.6,0.41583372408754343,False,False,False
2022-11-01,bank_10,48405.9,13347.4,-5502.2,889.1,1139.3,46051.4,,11,False,False,False,False,False,False,93.29999999999995,1546.5,177.65384615384616,True,,,13578.475,False,,18849.6,0.4093165462939237,False,False,False
2022-12-01,bank_10,48342.5,13424.6,-5545.7,941.4,1191.6,45816.2,,12,False,False,False,False,False,False,52.299999999999955,1616.5,299.33076923076925,True,,,13510.975,False,,18970.3,0.4140522347990449,False,False,False
2023-01-01,bank_10,47900.9,14145.5,-5171.5,919.0,1169.2,45564.0,655.5,1,False,False,False,False,False,False,-22.399999999999864,1169.2000000000003,420.65384615384613,True,,,13623.775,False,0.19245767050615561,19317.0,0.42395312088490916,False,False,False
2023-02-01,bank_10,46742.2,13774.7,-5164.2,1041.6,128.2,45026.7,,2,False,False,False,False,False,False,128.2,1151.7,518.7153846153846,True,,,13673.05,False,,18938.9,0.4206148796158724,False,False,False
2023-03-01,bank_10,47705.8,14497.0,-5192.3,1066.6,156.4,45078.3,,3,False,False,False,False,False,False,28.200000000000017,1098.1000000000001,609.2230769230769,True,,,13960.45,False,,19689.3,0.4367800027951364,False,False,False
2023-04-01,bank_10,47654.8,14569.7,-5110.8,1287.0,376.8,44933.8,652.7,4,False,False,False,False,False,False,220.4,1131.4,711.3923076923077,False,1.5904023529157343,12.091640445064392,14246.725,False,0.1832561518524433,19680.5,0.43798877459729646,True,False,False
2023-05-01,bank_10,46787.5,14738.2,-5170.5,1323.6,413.4,44272.3,,5,False,False,False,False,False,False,36.599999999999966,1061.1,800.5692307692308,False,1.3254319042219957,10.609700789822625,14394.900000000001,False,,19908.7,0.4496875021175769,True,False,False
2023-06-01,bank_10,46037.3,15025.3,-5188.9,1442.9,532.7,43972.0,,6,False,False,False,False,False,False,119.30000000000007,1153.5,890.6923076923077,False,1.2950600224544433,9.518550824768978,14707.550000000001,False,,20214.199999999997,0.4597061766578731,True,False,False
2023-07-01,bank_10,50294.2,16035.9,-5215.7,1552.9,642.7,46260.4,,7,False,False,False,False,False,False,110.0,1153.6,987.2076923076922,False,1.1685484310837873,8.57215767861178,15092.275,False,,21251.6,0.4593907532144123,True,False,False
2023-08-01,bank_10,48086.0,16051.9,-5210.4,1744.9,834.7,44852.9,,8,False,False,False,False,False,False,192.0,1227.9,1090.0461538461536,False,1.1264660635400057,7.817283671827589,15462.825,False,,21262.3,0.4740451565004715,True,False,False
2023-09-01,bank_10,46615.3,15966.0,-4778.4,1789.4,879.2,44288.3,,9,False,False,False,False,False,False,44.5,1158.1999999999998,1187.246153846154,False,0.9755348511746639,7.168016482875692,15769.775000000001,False,,20744.4,0.4683945872837747,False,False,False
2023-10-01,bank_10,48213.1,17083.3,-4801.0,1937.1,1026.9,44282.4,737.2,10,False,False,False,False,False,False,147.70000000000005,1150.1000000000001,1287.0230769230768,False,0.8936125704517881,6.597472999707136,16284.275,False,0.18108267024476069,21884.3,0.4941985980886311,False,False,False
2023-11-01,bank_10,49473.3,18084.8,-4821.4,2052.9,1142.7,44755.4,,11,False,False,False,False,False,False,115.79999999999995,1172.6000000000001,1383.723076923077,False,0.8474238953992573,6.138872829156567,16796.5,False,,22906.199999999997,0.5118086309138115,False,False,False
2023-12-01,bank_10,50059.5,17484.4,-4794.1,2224.6,1314.4,46754.1,,12,False,False,False,False,False,False,171.70000000000005,1292.0000000000002,1486.453846153846,False,0.8691827219143137,5.797220022873232,17154.625,False,,22278.5,0.47650366491922636,False,False,False
